Date,Entraînement,Exercise,Equipement,Exécution,Type de Set,Reps,Charge,Durée,Distance,csv.headers.steps,RPE,Calories Brûlées,Durée de l'Entraînement
2025-01-05 18:48:04,Sunday Hams & Arms,Flexion de poignet,Haltères,Unilatéral,Normale,9,10,0,0,0,0,406,01:37:22
2025-01-05 18:48:04,Sunday Hams & Arms,Flexion de poignet,Haltères,Unilatéral,Normale,12,10,0,0,0,0,406,01:37:22
2025-01-05 18:48:04,Sunday Hams & Arms,Flexion de poignet,Haltères,Unilatéral,Normale,12,10,0,0,0,0,406,01:37:22
2025-01-06 19:57:03,Monday Back & Bi's,Curl pupitre,Machine guidée à levier,Bilatéral,Normale,10,37.5,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Curl pupitre,Machine guidée à levier,Bilatéral,Normale,9,37.5,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Curl pupitre,Machine guidée à levier,Bilatéral,Normale,8,37.5,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Curl biceps supination,Haltères,Unilatéral,Normale,6,18,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Curl biceps supination,Haltères,Unilatéral,Normale,8,16,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Curl biceps supination,Haltères,Unilatéral,Normale,11,16,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,6,0,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,6,0,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,5,0,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,5,0,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,10,80,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,10,80,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,9,80,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,10,8.75,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,10,8.75,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,10,8.75,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,10,8.75,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Oiseau,Haltères,Bilatéral,Normale,15,6,0,0,0,0,342,01:28:04
2025-01-06 19:57:03,Monday Back & Bi's,Oiseau,Haltères,Bilatéral,Normale,12,6,0,0,0,0,342,01:28:04
2025-01-08 12:59:17,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,8,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,8,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,8,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,8,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,8,90,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,8,90,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,8,90,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,8,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,9,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,9,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,8,70,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Développé couché,Machine guidée à levier,Bilatéral,Normale,11,50,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Développé couché,Machine guidée à levier,Bilatéral,Normale,11,50,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Dips prise serrée,Machine guidée à levier,Bilatéral,Normale,10,80,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Dips prise serrée,Machine guidée à levier,Bilatéral,Normale,10,80,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Dips prise serrée,Machine guidée à levier,Bilatéral,Normale,10,80,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Dips prise serrée,Machine guidée à levier,Bilatéral,Normale,10,80,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Curl biceps supination,Haltères,Unilatéral,Normale,10,16,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Curl biceps supination,Haltères,Unilatéral,Normale,10,16,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Curl biceps supination,Haltères,Unilatéral,Normale,9,16,0,0,0,0,362,01:56:22
2025-01-08 12:59:17,Wednesday Upper,Curl biceps supination,Haltères,Unilatéral,Normale,9,16,0,0,0,0,362,01:56:22
2025-01-09 19:52:47,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,5,110,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,5,110,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,5,110,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,4,110,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,10,95,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,12,95,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion de jambes assis,Machine guidée à poulie,Bilatéral,Normale,13,80,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion de jambes assis,Machine guidée à poulie,Bilatéral,Normale,12,80,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion de jambes assis,Machine guidée à poulie,Bilatéral,Normale,12,80,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,10,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,10,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,9,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,10,40,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,12,32.5,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,11,32.5,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,12,32.5,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,10,32.5,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion de poignet,Haltères,Unilatéral,Normale,10,10,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion de poignet,Haltères,Unilatéral,Normale,10,10,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion de poignet,Haltères,Unilatéral,Normale,11,10,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Flexion de poignet,Haltères,Unilatéral,Normale,11,10,0,0,0,0,523,01:54:16
2025-01-09 19:52:47,Thursday Quads,Marche incliné,,,Normale,0,0,613,1,0,0,523,01:54:16
2025-01-11 20:07:37,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,5,80,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,5,80,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,5,80,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,5,80,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Développé incliné,Machine guidée à levier,Bilatéral,Normale,9,90,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Développé incliné,Machine guidée à levier,Bilatéral,Normale,9,90,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,10,40,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,10,40,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,10,40,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,9,40,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Extension verticale,Poulie vis-à-vis,Bilatéral,Normale,11,25,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Extension verticale,Poulie vis-à-vis,Bilatéral,Normale,12,25,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,11,8.75,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,10,8.75,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,11,8.75,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,11,8.75,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Oiseau,Haltères,Bilatéral,Normale,16,6,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Oiseau,Haltères,Bilatéral,Normale,14,6,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Écarté,Machine guidée à poulie,Bilatéral,Normale,12,77.5,0,0,0,0,368,01:22:03
2025-01-11 20:07:37,Saturday Chest,Écarté,Machine guidée à poulie,Bilatéral,Normale,10,77.5,0,0,0,0,368,01:22:03
2025-01-12 19:51:26,Sunday Hams & Arms,Soulevé de terre roumain,Barre,Bilatéral,Normale,6,90,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Soulevé de terre roumain,Barre,Bilatéral,Normale,6,80,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Soulevé de terre roumain,Barre,Bilatéral,Normale,6,80,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,9,102.5,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,10,102.5,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,9,102.5,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,10,102.5,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Flexion de poignet,Haltères,Unilatéral,Normale,12,10,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Flexion de poignet,Haltères,Unilatéral,Normale,13,10,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Flexion de poignet,Haltères,Unilatéral,Normale,13,10,0,0,0,0,282,01:29:13
2025-01-12 19:51:26,Sunday Hams & Arms,Flexion de poignet,Haltères,Unilatéral,Normale,14,10,0,0,0,0,282,01:29:13
2025-01-13 19:50:00,Monday Back & Bi's,Curl pupitre,Machine guidée à levier,Bilatéral,Normale,8,40,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Curl pupitre,Machine guidée à levier,Bilatéral,Normale,7,40,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Curl pupitre,Machine guidée à levier,Bilatéral,Normale,6,40,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Curl biceps supination,Haltères,Unilatéral,Normale,9,16,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Curl biceps supination,Haltères,Unilatéral,Normale,9,16,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Curl biceps supination,Haltères,Unilatéral,Normale,10,16,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,5,0,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,6,0,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,5,0,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,5,0,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Normale,5,0,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Explosive Pull Ups,Poids du corps,Bilatéral,Dégressive,5,0,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Tirage horizontal assis prise serrée,Machine guidée à poulie,Bilatéral,Normale,10,70,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Tirage horizontal assis prise serrée,Machine guidée à poulie,Bilatéral,Normale,10,70,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,11,8.75,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,11,8.75,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,11,8.75,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Élévation latérale,Poulie vis-à-vis,Unilatéral,Normale,11,8.75,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Développé militaire,Barre,Bilatéral,Normale,7,50,0,0,0,0,352,20:47:00
2025-01-13 19:50:00,Monday Back & Bi's,Développé militaire,Barre,Bilatéral,Normale,9,50,0,0,0,0,352,20:47:00
2025-01-15 19:51:45,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,9,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,9,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,8,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Tirage horizontal prise large,Barre,Bilatéral,Normale,8,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,9,90,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,8,90,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Tirage vertical prise large,Poulie vis-à-vis,Bilatéral,Normale,7,90,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,11,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,10,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,8,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Développé incliné,Barre,Bilatéral,Normale,9,70,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Développé couché,Machine guidée à levier,Bilatéral,Normale,12,50,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Développé couché,Machine guidée à levier,Bilatéral,Normale,11,50,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Curl incliné supination,Haltères,Alterné,Normale,8,14,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Curl incliné supination,Haltères,Alterné,Normale,6,14,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Curl incliné supination,Haltères,Alterné,Normale,11,12,0,0,0,0,288,01:32:10
2025-01-15 19:51:45,Wednesday Upper,Curl incliné supination,Haltères,Alterné,Normale,10,12,0,0,0,0,288,01:32:10
2025-01-16 19:49:28,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de mollet assis,Machine guidée à poulie,Bilatéral,Normale,15,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,3,110,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,5,110,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,4,110,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion jambes parallèles,Barre,Bilatéral,Normale,4,110,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,9,102.5,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de jambes,Machine guidée à poulie,Bilatéral,Normale,9,102.5,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion de jambes assis,Machine guidée à poulie,Bilatéral,Normale,14,80,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion de jambes assis,Machine guidée à poulie,Bilatéral,Normale,11,80,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion de jambes assis,Machine guidée à poulie,Bilatéral,Normale,9,80,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,10,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,9,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,8,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Extension de bras poulie haute,Poulie vis-à-vis,Bilatéral,Normale,9,40,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,9,36.25,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,9,36.25,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,10,36.25,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Curl biceps supination,Poulie vis-à-vis,Bilatéral,Normale,10,36.25,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion de poignet,Poulie vis-à-vis,Bilatéral,Normale,11,47.5,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion de poignet,Poulie vis-à-vis,Bilatéral,Normale,10,47.5,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion de poignet,Poulie vis-à-vis,Bilatéral,Normale,10,47.5,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Flexion de poignet,Poulie vis-à-vis,Bilatéral,Normale,10,47.5,0,0,0,0,523,01:57:42
2025-01-16 19:49:28,Thursday Quads,Marche incliné,,,Normale,0,0,724,1.25,0,0,523,01:57:42
2025-01-18 20:01:08,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,6,80,0,0,0,0,370,01:28:16
2025-01-18 20:01:08,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,6,80,0,0,0,0,370,01:28:16
2025-01-18 20:01:08,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,6,80,0,0,0,0,370,01:28:16
2025-01-18 20:01:08,Saturday Chest,Développé incliné,Barre,Bilatéral,Normale,6,80,0,0,0,0,370,01:28:16
2025-01-18 20:01:08,Saturday Chest,Développé incliné,Machine guidée à levier,Bilatéral,Normale,8,90,0,0,0,0,370,01:28:16
2025-01-18 20:01:08,Saturday Chest,Développé incliné,Machine guidée à levier,Bilatéral,Normale,9,90,0,0,0,0,370,01:28:16
